timestamp,datetime,order_id,direction,price,amount,pnl,position_after
1742875963.1369689,2025-03-24 21:12:43,001F259B00000010,buy,86618.0,0.003,0.0,0.0
1742875973.5157278,2025-03-24 21:12:53,001F259B00000011,buy,86618.0,0.003,0.0,0.0
1742876110.3194408,2025-03-24 21:15:10,001F259B00000013,buy,86628.0,0.003,0.0,0.0
1742876110.8936584,2025-03-24 21:15:10,001F259B00000016,buy,86594.0,0.003,0.0,0.0
1742876111.3928595,2025-03-24 21:15:11,001F259B00000019,buy,86594.0,0.003,0.0,0.0
1742876112.8898098,2025-03-24 21:15:12,001F259B0000001F,buy,86592.0,0.003,0.0,0.0
1742876114.9005136,2025-03-24 21:15:14,001F259B00000021,buy,86591.0,0.003,0.0,0.0
1742876115.5988286,2025-03-24 21:15:15,001F259B00000023,buy,86591.0,0.003,0.0,0.0
1742876122.9977915,2025-03-24 21:15:22,001F259B00000024,buy,86571.0,0.003,0.0,0.0
1742876125.9364436,2025-03-24 21:15:25,001F259B00000025,buy,86566.0,0.003,0.0,0.0
1742876128.8055332,2025-03-24 21:15:28,001F259B00000026,buy,86562.0,0.003,0.0,0.0
1742876174.7999141,2025-03-24 21:16:14,001F259B00000038,buy,86561.0,0.003,0.0,0.0
1742876174.8000958,2025-03-24 21:16:14,001F259B00000039,buy,86561.0,0.003,0.0,0.0
1742876214.7109466,2025-03-24 21:16:54,001F259B0000004D,buy,86537.0,0.003,0.0,0.0
1742876259.5118396,2025-03-24 21:17:39,001F259B00000053,buy,86512.0,0.003,0.0,0.0
1742876260.726566,2025-03-24 21:17:40,001F259B00000059,buy,86512.0,0.003,0.0,0.0
1742876265.3334029,2025-03-24 21:17:45,001F259B0000005D,buy,86512.0,0.003,0.0,0.0
1742876266.3987043,2025-03-24 21:17:46,001F259B0000005F,buy,86512.0,0.003,0.0,0.0
1742876267.8116112,2025-03-24 21:17:47,001F259B00000061,buy,86512.0,0.003,0.0,0.0
1742876321.5411034,2025-03-24 21:18:41,001F259B0000006D,buy,86579.0,0.003,0.0,0.0
1742876321.5412486,2025-03-24 21:18:41,001F259B0000006E,buy,86579.0,0.003,0.0,0.0
1742876321.5413206,2025-03-24 21:18:41,001F259B0000006F,buy,86579.0,0.003,0.0,0.0
1742876321.541387,2025-03-24 21:18:41,001F259B00000071,buy,86579.0,0.003,0.0,0.0
1742876322.2067642,2025-03-24 21:18:42,001F259B00000073,buy,86577.0,0.002,0.0,0.0
1742876362.0179257,2025-03-24 21:19:22,001F259B00000076,buy,86576.0,0.002,0.0,0.0
1742876377.2012467,2025-03-24 21:19:37,001F259B00000078,buy,86535.0,0.002,0.0,0.0
1742876463.5991075,2025-03-24 21:21:03,001F259B0000009C,buy,86566.0,0.002,0.0,0.0
1742876463.5992827,2025-03-24 21:21:03,001F259B0000009D,buy,86566.0,0.002,0.0,0.0
1742876463.5993521,2025-03-24 21:21:03,001F259B0000009E,buy,86566.0,0.002,0.0,0.0
1742876548.2941136,2025-03-24 21:22:28,001F259B000000A0,sell,86622.0,0.014,0.0,0.0
1742876563.4935958,2025-03-24 21:22:43,001F259B000000B2,buy,86620.0,0.002,0.0,0.0
1742876564.1913576,2025-03-24 21:22:44,001F259B000000BA,buy,86599.0,0.002,0.0,0.0
1742876564.498517,2025-03-24 21:22:44,001F259B000000BB,buy,86599.0,0.002,0.0,0.0
1742876564.6998851,2025-03-24 21:22:44,001F259B000000BD,buy,86599.0,0.002,0.0,0.0
1742876565.595551,2025-03-24 21:22:45,001F259B000000C1,buy,86597.0,0.002,0.0,0.0
1742876566.713294,2025-03-24 21:22:46,001F259B000000C2,buy,86599.0,0.002,0.0,0.0
1742876567.9960032,2025-03-24 21:22:47,001F259B000000C3,buy,86598.0,0.002,0.0,0.0
1742876567.996286,2025-03-24 21:22:47,001F259B000000C4,buy,86598.0,0.002,0.0,0.0
1742876572.5639546,2025-03-24 21:22:52,001F259B000000C6,buy,86600.0,0.002,0.0,0.0
1742876622.7278085,2025-03-24 21:23:42,001F259B000000D1,buy,86595.0,0.002,0.0,0.0
1742876623.6051118,2025-03-24 21:23:43,001F259B000000D3,buy,86592.0,0.002,0.0,0.0
1742876625.1226895,2025-03-24 21:23:45,001F259B000000D8,buy,86592.0,0.002,0.0,0.0
1742876628.3219793,2025-03-24 21:23:48,001F259B000000D9,buy,86592.0,0.002,0.0,0.0
1742876628.3221998,2025-03-24 21:23:48,001F259B000000DA,buy,86592.0,0.002,0.0,0.0
1742876631.9255066,2025-03-24 21:23:51,001F259B000000DB,buy,86591.0,0.002,0.0,0.0
1742876631.9257565,2025-03-24 21:23:51,001F259B000000DC,buy,86591.0,0.002,0.0,0.0
1742876647.2993023,2025-03-24 21:24:07,001F259B000000C7,sell,86621.0,0.013,0.0,0.0
1742876798.0038338,2025-03-24 21:26:38,001F259B000000DD,buy,86619.0,0.002,0.0,0.0
1742876798.818384,2025-03-24 21:26:38,001F259B000000F5,buy,86601.0,0.002,0.0,0.0
1742876799.0644076,2025-03-24 21:26:39,001F259B000000F6,buy,86601.0,0.002,0.0,0.0
1742876799.8134112,2025-03-24 21:26:39,001F259B000000F8,buy,86577.0,0.002,0.0,0.0
1742876800.6948116,2025-03-24 21:26:40,001F259B000000FB,buy,86577.0,0.002,0.0,0.0
1742876802.194642,2025-03-24 21:26:42,001F259B000000FE,buy,86576.0,0.002,0.0,0.0
1742876802.6909022,2025-03-24 21:26:42,001F259B00000100,buy,86571.0,0.002,0.0,0.0
1742876936.6346247,2025-03-24 21:28:56,001F259B00000126,buy,86570.0,0.002,0.0,0.0
1742876936.634913,2025-03-24 21:28:56,001F259B00000127,buy,86570.0,0.002,0.0,0.0
1742876936.635145,2025-03-24 21:28:56,001F259B00000128,buy,86570.0,0.002,0.0,0.0
1742876936.6353521,2025-03-24 21:28:56,001F259B00000129,buy,86570.0,0.002,0.0,0.0
1742876936.6355586,2025-03-24 21:28:56,001F259B0000012A,buy,86570.0,0.002,0.0,0.0
1742876936.635764,2025-03-24 21:28:56,001F259B0000012B,buy,86570.0,0.002,0.0,0.0
1742876936.6359627,2025-03-24 21:28:56,001F259B0000012C,buy,86570.0,0.002,0.0,0.0
1742876958.7059686,2025-03-24 21:29:18,001F259B0000012D,buy,86552.0,0.002,0.0,0.0
1742876978.2067175,2025-03-24 21:29:38,001F259B00000132,buy,86495.0,0.002,0.0,0.0
1742876978.691713,2025-03-24 21:29:38,001F259B00000134,buy,86495.0,0.002,0.0,0.0
1742876979.1990967,2025-03-24 21:29:39,001F259B00000135,buy,86495.0,0.002,0.0,0.0
1742876979.6913362,2025-03-24 21:29:39,001F259B00000138,buy,86494.0,0.002,0.0,0.0
1742876980.4912558,2025-03-24 21:29:40,001F259B00000139,buy,86491.0,0.002,0.0,0.0
1742876982.327741,2025-03-24 21:29:42,001F259B0000013D,buy,86489.0,0.002,0.0,0.0
1742876985.5287595,2025-03-24 21:29:45,001F259B0000013F,buy,86469.0,0.002,0.0,0.0
1742876985.5290668,2025-03-24 21:29:45,001F259B00000140,buy,86469.0,0.002,0.0,0.0
1742877119.4144082,2025-03-24 21:31:59,001F259B00000168,buy,86435.0,0.002,0.0,0.0
1742877163.3202107,2025-03-24 21:32:43,001F259B00000177,buy,86437.0,0.002,0.0,0.0
1742877173.7937136,2025-03-24 21:32:53,001F259B0000017B,buy,86436.0,0.002,0.0,0.0
1742877173.7938573,2025-03-24 21:32:53,001F259B0000017C,buy,86436.0,0.002,0.0,0.0
1742877218.227563,2025-03-24 21:33:38,001F259B0000017F,buy,86476.0,0.002,0.0,0.0
1742877224.1429882,2025-03-24 21:33:44,001F259B00000189,buy,86476.0,0.002,0.0,0.0
1742878028.7131095,2025-03-24 21:47:08,001F259C00000006,sell,86489.0,0.009,0.0,0.0
1742878029.4111307,2025-03-24 21:47:09,001F259C00000008,sell,86490.0,0.009,0.0,0.0
1742878053.4572227,2025-03-24 21:47:33,001F259C00000012,sell,86486.0,0.009,0.0,0.0
1742878053.4574416,2025-03-24 21:47:33,001F259C00000013,sell,86486.0,0.009,0.0,0.0
1742878054.4439774,2025-03-24 21:47:34,001F259C00000010,sell,86490.0,0.009,0.0,0.0
1742878054.4442616,2025-03-24 21:47:34,001F259C00000011,sell,86490.0,0.009,0.0,0.0
1742878070.4131973,2025-03-24 21:47:50,001F259D00000000,buy,86492.0,0.01,0.0,0.0
1742878101.51214,2025-03-24 21:48:21,001F259D00000011,buy,86483.0,0.01,0.0,0.0
1742878101.5124087,2025-03-24 21:48:21,001F259D00000012,buy,86483.0,0.01,0.0,0.0
1742878141.5505702,2025-03-24 21:49:01,001F259D00000017,buy,86477.0,0.01,0.0,0.0
1742878141.9119256,2025-03-24 21:49:01,001F259D00000019,buy,86476.0,0.01,0.0,0.0
1742878142.713925,2025-03-24 21:49:02,001F259D0000001E,buy,86470.0,0.009,0.0,0.0
1742878143.2959132,2025-03-24 21:49:03,001F259D00000021,buy,86449.0,0.009,0.0,0.0
1742878146.3966806,2025-03-24 21:49:06,001F259D00000024,buy,86448.0,0.009,0.0,0.0
1742878248.0049403,2025-03-24 21:50:48,001F259D00000043,buy,86446.0,0.009,0.0,0.0
1742878338.7724555,2025-03-24 21:52:18,001F259D0000005C,sell,86457.0,0.01,0.0,0.0
1742878362.8030925,2025-03-24 21:52:42,001F259D00000062,sell,86495.0,0.01,0.0,0.0
1742878365.819604,2025-03-24 21:52:45,001F259D0000006B,sell,86495.0,0.01,0.0,0.0
1742878423.9281044,2025-03-24 21:53:43,001F259D0000007C,sell,86499.0,0.01,0.0,0.0
1742878429.9017377,2025-03-24 21:53:49,001F259D0000007F,buy,86476.0,0.01,0.0,0.0
