order_id,trade_id,instrument_name,direction,price,amount,label,time,position_after,trade_type,session_realised_after,fee,index,fee_rate,funding_mark,client_order_id,maker_taker,timestamp
001F24B7000000B4,0000000000000001182EF416616CF971,BTC-PERPETUAL,sell,84157.0,0.018,P,1742598482.7999501,-0.018,normal,-77.083,0.38,84165.4396666667,0.00025,0.0,305,maker,2025-03-21T16:08:02.896875
001F24B7000000CB,0000000000000001182EF42506D4507C,BTC-PERPETUAL,buy,84191.0,0.021,P,1742598545.7045062,0.003,normal,-0.612,-78.075,0.44,84184.78,0.00025,0.0,328,maker,2025-03-21T16:09:05.797999
001F24B7000000D1,0000000000000001182EF428FE15BE5F,BTC-PERPETUAL,buy,84184.0,0.027,P,1742598562.7376683,0.03,normal,-78.515,0.57,84179.6533333333,0.00025,0.0,334,maker,2025-03-21T16:09:22.839896
001F24B7000000F7,0000000000000001182EF4419204B537,BTC-PERPETUAL,buy,84174.0,0.028,P,1742598668.298794,0.058,normal,-79.085,0.59,84166.5516666667,0.00025,0.0,372,maker,2025-03-21T16:11:08.402645
001F24B7000000F7,0000000000000001182EF4419E8F6A44,BTC-PERPETUAL,buy,84174.0,0.01,P,1742598668.509211,0.068,normal,-79.675,0.21,84166.5516666667,0.00025,0.0,372,maker,2025-03-21T16:11:08.603848
001F24B700000119,0000000000000001182EF456F1C06213,BTC-PERPETUAL,buy,84138.0,0.028,P,1742598760.0992432,0.096,normal,-79.885,0.59,84137.105,0.00025,0.0,406,maker,2025-03-21T16:12:40.195224
001F24B700000119,0000000000000001182EF45703C9F4B5,BTC-PERPETUAL,buy,84138.0,0.004,P,1742598760.4018602,0.1,normal,-80.475,0.08,84134.4383333333,0.00025,0.0,406,maker,2025-03-21T16:12:40.498439
001F24B70000011B,0000000000000001182EF457453FE77B,BTC-PERPETUAL,buy,84131.0,0.028,P,1742598761.5001092,0.128,normal,-80.555,0.59,84125.455,0.00025,0.0,408,maker,2025-03-21T16:12:41.603917
001F24B70000011B,0000000000000001182EF4578D000C4A,BTC-PERPETUAL,buy,84131.0,0.004,P,1742598762.7038832,0.132,normal,-81.145,0.08,84123.5433333333,0.00025,0.0,408,maker,2025-03-21T16:12:42.805183
001F24B700000132,0000000000000001182EF4659CD4E74B,BTC-PERPETUAL,sell,84147.0,0.024,P,1742598823.099033,0.108,normal,-0.24672727,-81.47172727,0.5,84149.8666666667,0.00025,0.0,431,maker,2025-03-21T16:13:43.198075
001F24B700000134,0000000000000001182EF466DEC4B964,BTC-PERPETUAL,sell,84159.0,0.028,P,1742598828.5002372,0.08,normal,0.04815151,-81.92357576,0.59,84177.6066666667,0.00025,0.0,433,maker,2025-03-21T16:13:48.599726
001F24B70000013C,0000000000000001182EF46B68FCF222,BTC-PERPETUAL,sell,84187.0,0.017,P,1742598847.999046,0.063,normal,0.50523485,-82.00834091,0.36,84191.5483333333,0.00025,0.0,441,maker,2025-03-21T16:14:08.095636
001F24B700000155,0000000000000001182EF47AB54C1DD9,BTC-PERPETUAL,buy,84185.0,0.023,P,1742598913.7038133,0.086,normal,-82.36834091,0.48,84186.48,0.00025,0.0,466,maker,2025-03-21T16:15:13.798677
001F24B700000167,0000000000000001182EF486358FCAEF,BTC-PERPETUAL,buy,84181.0,0.025,P,1742598963.100372,0.111,normal,-82.84834091,0.53,84183.57,0.00025,0.0,484,maker,2025-03-21T16:16:03.201732
001F24B70000017D,0000000000000001182EF49416507606,BTC-PERPETUAL,buy,84159.0,0.017,P,1742599022.7056699,0.128,normal,-83.37834091,0.36,84157.1415,0.00025,0.0,506,maker,2025-03-21T16:17:02.801815
001F24B7000001E7,0000000000000001182EF4D56B075650,BTC-PERPETUAL,buy,84139.0,0.028,P,1742599303.299815,0.156,normal,-83.73834091,0.59,84130.1583333333,0.00025,0.0,612,maker,2025-03-21T16:21:43.399810
001F24B7000001E7,0000000000000001182EF4D570FB2B41,BTC-PERPETUAL,buy,84139.0,0.015,P,1742599303.399681,0.171,normal,-84.32834091,0.32,84130.1583333333,0.00025,0.0,612,maker,2025-03-21T16:21:43.497002
001F24B700000231,0000000000000001182EF503D8891CC7,BTC-PERPETUAL,buy,84122.0,0.028,P,1742599502.705532,0.199,normal,-84.64834091,0.59,84110.9316666667,0.00025,0.0,686,maker,2025-03-21T16:25:02.826469
001F24B700000231,0000000000000001182EF503E438ED3F,BTC-PERPETUAL,buy,84122.0,0.027,P,1742599502.9016042,0.226,normal,-85.23834091,0.57,84110.9316666667,0.00025,0.0,686,maker,2025-03-21T16:25:03.003943
001F24B7000002F9,0000000000000008182EF557B4C608E8,BTC-PERPETUAL,buy,84097.0,0.04,P,1742599862.8827982,0.04,normal,-104.741,0.84,84099.4696666667,0.00025,0.0,886,maker,2025-03-21T16:31:02.993060
001F24B70000031D,0000000000000001182EF56C8CB2E5E4,BTC-PERPETUAL,buy,84093.0,0.028,P,1742599952.404768,0.068,normal,-105.581,0.59,84088.1183333333,0.00025,0.0,922,maker,2025-03-21T16:32:32.505157
001F24B70000031D,0000000000000001182EF56C928C11B6,BTC-PERPETUAL,buy,84093.0,0.028,P,1742599952.502887,0.096,normal,-106.171,0.59,84088.1183333333,0.00025,0.0,922,maker,2025-03-21T16:32:32.600598
001F24B70000031D,0000000000000001182EF56C9859939B,BTC-PERPETUAL,buy,84093.0,0.014,P,1742599952.600241,0.11,normal,-106.761,0.29,84088.1183333333,0.00025,0.0,922,maker,2025-03-21T16:32:32.698604
001F24B700000379,0000000000000001182EF5A56DD50D8D,BTC-PERPETUAL,buy,84096.0,0.028,P,1742600196.700049,0.138,normal,-107.051,0.59,84087.4233333333,0.00025,0.0,1014,maker,2025-03-21T16:36:36.802526
001F24B700000379,0000000000000001182EF5A573C4E125,BTC-PERPETUAL,buy,84096.0,0.024,P,1742600196.799652,0.162,normal,-107.641,0.5,84087.4233333333,0.00025,0.0,1014,maker,2025-03-21T16:36:36.907877
001F24B70000044F,0000000000000001182EF62D255730CD,BTC-PERPETUAL,buy,84067.0,0.028,P,1742600779.5993931,0.19,normal,-108.141,0.59,84066.0816666667,0.00025,0.0,1228,maker,2025-03-21T16:46:19.736196
001F24B70000044F,0000000000000001182EF62D2B5CCF75,BTC-PERPETUAL,buy,84067.0,0.001,P,1742600779.7004251,0.191,normal,-108.731,0.02,84055.2445,0.00025,0.0,1228,maker,2025-03-21T16:46:19.796897
001F24B700000495,0000000000000001182EF65914C117B6,BTC-PERPETUAL,buy,84055.0,0.028,P,1742600968.2996821,0.219,normal,-108.751,0.59,84050.915,0.00025,0.0,1298,maker,2025-03-21T16:49:28.396390
001F24B700000495,0000000000000001182EF6591ABA0972,BTC-PERPETUAL,buy,84055.0,0.006,P,1742600968.399882,0.225,normal,-109.341,0.13,84050.915,0.00025,0.0,1298,maker,2025-03-21T16:49:28.499870
001F24B700000585,0000000000000001182EF6BDA9FCEACA,BTC-PERPETUAL,sell,84038.0,0.028,P,1742601400.300137,0.197,normal,-1.32471111,-110.79571111,0.59,84053.8706666667,0.00025,0.0,1538,maker,2025-03-21T16:56:40.406643
001F24B7000005D9,0000000000000008182EF6F1885A3E0B,BTC-PERPETUAL,buy,84046.0,0.023,P,1742601623.0741272,0.023,normal,-124.954,0.48,84043.4046666667,0.00025,0.0,1622,maker,2025-03-21T17:00:23.202443
001F24B7000005EE,0000000000000001182EF6FE345F1478,BTC-PERPETUAL,sell,84050.0,0.025,P,1742601677.4997332,-0.002,normal,0.092,-125.342,0.53,84054.9916666667,0.00025,0.0,1643,maker,2025-03-21T17:01:17.598617
001F24B7000005FF,0000000000000001182EF7099195FC5E,BTC-PERPETUAL,buy,84082.0,0.014,P,1742601726.308253,0.012,normal,-0.064,-125.936,0.29,84066.5261666667,0.00025,0.0,1660,maker,2025-03-21T17:02:06.405999
001F24B70000064B,0000000000000001182EF7375D421ABF,BTC-PERPETUAL,buy,84045.0,0.028,P,1742601922.998836,0.04,normal,-126.226,0.59,84032.673,0.00025,0.0,1736,maker,2025-03-21T17:05:23.095005
001F24B700000672,0000000000000001182EF74EC3BA7A9E,BTC-PERPETUAL,sell,84040.0,0.019,P,1742602023.502249,0.021,normal,-0.3059,-127.1219,0.4,84046.1461666667,0.00025,0.0,1775,maker,2025-03-21T17:07:03.604588
001F24B70000068D,0000000000000001182EF7609F3DA2AF,BTC-PERPETUAL,buy,84060.0,0.028,P,1742602100.1994991,0.049,normal,-127.5219,0.59,84046.014,0.00025,0.0,1802,maker,2025-03-21T17:08:20.307679
001F24B7000006A6,0000000000000001182EF76E94AE2B83,BTC-PERPETUAL,sell,84027.0,0.013,P,1742602160.1518662,0.036,normal,-0.40727143,-128.51917143,0.27,84053.864,0.00025,0.0,1827,maker,2025-03-21T17:09:20.252128
001F24B7000006C0,0000000000000001182EF77E3182F6DA,BTC-PERPETUAL,sell,84089.0,0.01,P,1742602227.2075672,0.026,normal,0.30671429,-128.48245714,0.21,84100.2716666667,0.00025,0.0,1853,maker,2025-03-21T17:10:27.311280
001F24B7000006D5,0000000000000001182EF78B4DC62304,BTC-PERPETUAL,buy,84108.0,0.015,P,1742602283.516306,0.041,normal,-128.69245714,0.32,84101.7516666667,0.00025,0.0,1874,maker,2025-03-21T17:11:23.615731
001F24B7000006FB,0000000000000001182EF7A1FA5F321D,BTC-PERPETUAL,buy,84093.0,0.023,P,1742602380.901299,0.064,normal,-129.01245714,0.48,84095.43,0.00025,0.0,1912,maker,2025-03-21T17:13:00.998710
001F24B700000711,0000000000000001182EF7B0C6C893E8,BTC-PERPETUAL,buy,84079.0,0.017,P,1742602444.460299,0.081,normal,-129.49245714,0.36,84059.5866666667,0.00025,0.0,1934,maker,2025-03-21T17:14:04.564560
001F24B700000713,0000000000000001182EF7B0ECF2A823,BTC-PERPETUAL,buy,84057.0,0.017,P,1742602445.1005912,0.098,normal,-129.85245714,0.36,84059.5866666667,0.00025,0.0,1936,maker,2025-03-21T17:14:05.196707
001F24B700000725,0000000000000001182EF7BCCCBBD426,BTC-PERPETUAL,buy,84065.0,0.01,P,1742602496.099734,0.108,normal,-130.21245714,0.21,84057.1481666667,0.00025,0.0,1954,maker,2025-03-21T17:14:56.195989
001F24B70000073E,0000000000000001182EF7CB93F70E3B,BTC-PERPETUAL,sell,84060.0,0.017,P,1742602559.5718243,0.091,normal,-0.27665027,-130.69910741,0.36,84096.1483333333,0.00025,0.0,1979,maker,2025-03-21T17:15:59.674627
001F24B700000740,0000000000000001182EF7CBD0C49043,BTC-PERPETUAL,sell,84078.0,0.016,P,1742602560.5919251,0.075,normal,0.02762328,-131.03148413,0.34,84099.2683333333,0.00025,0.0,1981,maker,2025-03-21T17:16:00.693328
001F24B70000075B,0000000000000001182EF7DC297449EB,BTC-PERPETUAL,buy,84119.0,0.014,P,1742602630.799314,0.089,normal,-131.37148413,0.29,84107.6516666667,0.00025,0.0,2008,maker,2025-03-21T17:17:10.894834
001F24B70000076D,0000000000000001182EF7E7C7B3445A,BTC-PERPETUAL,buy,84098.0,0.015,P,1742602680.6988811,0.104,normal,-131.66148413,0.32,84088.8065,0.00025,0.0,2026,maker,2025-03-21T17:18:00.812031
001F24B700000772,0000000000000001182EF7E9CE6BF04A,BTC-PERPETUAL,sell,84092.0,0.017,P,1742602689.4015822,0.087,normal,0.11630029,-131.86518384,0.36,84099.6683333333,0.00025,0.0,2031,maker,2025-03-21T17:18:09.497411
001F24B70000079C,0000000000000001182EF803E22D6A6F,BTC-PERPETUAL,sell,84130.0,0.025,P,1742602801.402178,0.062,normal,1.12102984,-131.104154,0.53,84134.6483333333,0.00025,0.0,2073,maker,2025-03-21T17:20:01.524720
001F24B7000007BF,0000000000000001182EF81AA7B46710,BTC-PERPETUAL,buy,84141.0,0.023,P,1742602899.2054172,0.085,normal,-131.634154,0.48,84127.7333333333,0.00025,0.0,2108,maker,2025-03-21T17:21:39.305950
001F24B7000007DA,0000000000000001182EF829B20B4E17,BTC-PERPETUAL,sell,84132.0,0.02,P,1742602963.803394,0.065,normal,0.63462447,-131.47952953,0.42,84131.135,0.00025,0.0,2135,maker,2025-03-21T17:22:43.899540
001F24B7000007F0,0000000000000001182EF8384D1B7225,BTC-PERPETUAL,sell,84115.0,0.017,P,1742603026.534462,0.048,normal,0.2504308,-131.64909873,0.36,84115.0383333333,0.00025,0.0,2157,maker,2025-03-21T17:23:46.630986
001F24B7000007FA,0000000000000001182EF83E230E07E6,BTC-PERPETUAL,sell,84141.0,0.014,P,1742603051.5987442,0.034,normal,0.57023713,-131.4388616,0.29,84142.4216666667,0.00025,0.0,2167,maker,2025-03-21T17:24:11.700575
001F24B70000080D,0000000000000001182EF84B631EC204,BTC-PERPETUAL,buy,84159.0,0.016,P,1742603108.508156,0.05,normal,-131.7288616,0.34,84161.6468333333,0.00025,0.0,2186,maker,2025-03-21T17:25:08.604341
001F24B700000830,0000000000000001182EF85FBC352C52,BTC-PERPETUAL,sell,84165.0,0.028,P,1742603195.9021442,0.022,normal,1.2862425,-130.7826191,0.59,84175.5266666667,0.00025,0.0,2221,maker,2025-03-21T17:26:36.001351
001F24B700000830,0000000000000001182EF85FC868480F,BTC-PERPETUAL,sell,84165.0,0.023,P,1742603196.10682,-0.001,normal,1.0106191,-130.362,0.48,84175.5266666667,0.00025,0.0,2221,maker,2025-03-21T17:26:36.215743
001F24B700000834,0000000000000001182EF862698E37EE,BTC-PERPETUAL,sell,84180.0,0.023,P,1742603207.400372,-0.024,normal,-130.842,0.48,84194.83,0.00025,0.0,2225,maker,2025-03-21T17:26:47.496449
001F24B70000084F,0000000000000001182EF8740F8D1660,BTC-PERPETUAL,buy,84185.0,0.018,P,1742603283.19976,-0.006,normal,-0.10125,-131.42325,0.38,84177.475,0.00025,0.0,2252,maker,2025-03-21T17:28:03.296624
001F24B700000883,0000000000000001182EF893BFB89B8B,BTC-PERPETUAL,buy,84199.0,0.02,P,1742603419.299388,0.014,normal,-0.11775,-131.921,0.42,84193.0683333333,0.00025,0.0,2304,maker,2025-03-21T17:30:19.656246
001F24B700000887,0000000000000001182EF896672C92DA,BTC-PERPETUAL,buy,84181.0,0.017,P,1742603430.698718,0.031,normal,-132.341,0.36,84175.1216666667,0.00025,0.0,2308,maker,2025-03-21T17:30:30.805971
001F24B70000089B,0000000000000001182EF8A258EE8B74,BTC-PERPETUAL,buy,84166.0,0.018,P,1742603481.9993792,0.049,normal,-132.701,0.38,84162.5466666667,0.00025,0.0,2328,maker,2025-03-21T17:31:22.099106
001F24B7000008B0,0000000000000001182EF8AF62C8B88E,BTC-PERPETUAL,sell,84175.0,0.016,P,1742603537.999248,0.033,normal,-0.09012245,-133.17112245,0.34,84191.9016666667,0.00025,0.0,2349,maker,2025-03-21T17:32:18.098471
001F24BC00000042,0000000000000001182F3A85DBE76E23,BTC-PERPETUAL,buy,84180.0,0.022,P,1742675927.41011,0.022,normal,0.0,0.46,84182.545,0.00025,0.0,166,maker,2025-03-22T13:38:47.520097
001F24BC000000F6,0000000000000001182F3AF3DF2EC098,BTC-PERPETUAL,buy,84159.0,0.006,P,1742676399.911519,0.028,normal,-0.46,0.13,84156.4818333333,0.00025,0.0,346,maker,2025-03-22T13:46:40.011175
001F24BC000000F6,0000000000000001182F3AF3E4EBCB33,BTC-PERPETUAL,buy,84159.0,0.028,P,1742676400.007793,0.056,normal,-0.59,0.59,84156.4818333333,0.00025,0.0,346,maker,2025-03-22T13:46:40.112686
001F24BC000000F6,0000000000000001182F3AF3EA964DBD,BTC-PERPETUAL,buy,84159.0,0.027,P,1742676400.102854,0.083,normal,-1.18,0.57,84156.4818333333,0.00025,0.0,346,maker,2025-03-22T13:46:40.199991
001F24BC00000166,0000000000000001182F3B3874D8E6B9,BTC-PERPETUAL,buy,84123.0,0.036,P,1742676694.480251,0.119,normal,-1.75,0.76,84100.358,0.00025,0.0,458,maker,2025-03-22T13:51:34.587425
001F24BC000001D4,0000000000000001182F3B7C9CA7108F,BTC-PERPETUAL,buy,84056.0,0.028,P,1742676987.2058492,0.147,normal,-2.51,0.59,84053.1983333333,0.00025,0.0,568,maker,2025-03-22T13:56:27.302986
001F24BC000001D4,0000000000000001182F3B7CE9C77084,BTC-PERPETUAL,buy,84056.0,0.008,P,1742676988.4998171,0.155,normal,-3.1,0.17,84050.6983333333,0.00025,0.0,568,maker,2025-03-22T13:56:28.591891
001F24BC000001EC,0000000000000001182F3B8AC448942D,BTC-PERPETUAL,buy,84042.0,0.028,P,1742677048.000288,0.183,normal,-3.27,0.59,84025.1116666667,0.00025,0.0,592,maker,2025-03-22T13:57:28.116271
001F24BC000001EC,0000000000000001182F3B8ACA33157A,BTC-PERPETUAL,buy,84042.0,0.002,P,1742677048.0995421,0.185,normal,-3.86,0.04,84025.1116666667,0.00025,0.0,592,maker,2025-03-22T13:57:28.191708
001F24BC00000200,0000000000000001182F3B96AA491B2C,BTC-PERPETUAL,buy,83995.0,0.011,P,1742677099.103722,0.196,normal,-3.9,0.23,83989.3533333333,0.00025,0.0,612,maker,2025-03-22T13:58:19.434836
001F24BC00000214,0000000000000001182F3BA413509974,BTC-PERPETUAL,buy,83979.0,0.014,P,1742677156.700396,0.21,normal,-4.13,0.29,83971.2485,0.00025,0.0,632,maker,2025-03-22T13:59:16.799011
001F24BC00000216,0000000000000001182F3BA43D0D7372,BTC-PERPETUAL,buy,83966.0,0.013,P,1742677157.400638,0.223,normal,-4.42,0.27,83955.9033333333,0.00025,0.0,634,maker,2025-03-22T13:59:17.491775
001F24BC00000234,0000000000000001182F3BB105632A74,BTC-PERPETUAL,buy,83929.0,0.013,P,1742677212.3013062,0.236,normal,-4.69,0.27,83912.6025,0.00025,0.0,664,maker,2025-03-22T14:00:12.393741
001F24BC00000244,0000000000000001182F3BB6D7699257,BTC-PERPETUAL,sell,83896.0,0.012,P,1742677237.2997782,0.224,normal,-2.24710169,-7.20710169,0.25,83913.2675,0.00025,0.0,680,maker,2025-03-22T14:00:37.398783
001F24BC00000294,0000000000000001182F3BD9B84574BE,BTC-PERPETUAL,buy,83891.0,0.028,P,1742677387.1011732,0.252,normal,-7.45710169,0.59,83881.095,0.00025,0.0,760,maker,2025-03-22T14:03:07.193132
001F24BC00000294,0000000000000001182F3BD9BE1D7283,BTC-PERPETUAL,buy,83891.0,0.002,P,1742677387.1992142,0.254,normal,-8.04710169,0.04,83881.095,0.00025,0.0,760,maker,2025-03-22T14:03:07.305702
001F24BC00000297,0000000000000001182F3BDA809D80A5,BTC-PERPETUAL,buy,83867.0,0.026,P,1742677390.462387,0.28,normal,-8.08710169,0.55,83848.57,0.00025,0.0,763,maker,2025-03-22T14:03:10.575687
001F24BC0000029B,0000000000000001182F3BDC0646A7CE,BTC-PERPETUAL,sell,83857.0,0.013,P,1742677396.999809,0.267,normal,-2.41251671,-11.0496184,0.27,83866.7175,0.00025,0.0,767,maker,2025-03-22T14:03:17.092668
001F24BC0000029E,0000000000000001182F3BDDE31975E2,BTC-PERPETUAL,sell,83881.0,0.01,P,1742677404.999579,0.257,normal,-1.61578208,-12.93540048,0.21,83888.8625,0.00025,0.0,770,maker,2025-03-22T14:03:25.096321
001F24BC000002A1,0000000000000001182F3BDE0DF7BE8C,BTC-PERPETUAL,sell,83889.0,0.01,P,1742677405.71879,0.247,normal,-1.53578208,-14.68118256,0.21,83901.8675,0.00025,0.0,773,maker,2025-03-22T14:03:25.811623
001F24BC000002A0,0000000000000001182F3BDF1C4D88A3,BTC-PERPETUAL,buy,83884.0,0.01,P,1742677410.25426,0.257,normal,-14.89118256,0.21,83863.4125,0.00025,0.0,772,maker,2025-03-22T14:03:30.354858
001F24BC000002AD,0000000000000001182F3BE3739D2F5A,BTC-PERPETUAL,sell,83866.0,0.01,P,1742677428.8989682,0.247,normal,-1.7040785,-16.80526106,0.21,83872.4575,0.00025,0.0,785,maker,2025-03-22T14:03:48.991848
001F24BC000002E2,0000000000000001182F3BFA8C914524,BTC-PERPETUAL,buy,83912.0,0.017,P,1742677528.101865,0.264,normal,-17.01526106,0.36,83910.7516666667,0.00025,0.0,838,maker,2025-03-22T14:05:28.195065
001F24BC000003A3,0000000000000001182F3C4AB0C0ACB0,BTC-PERPETUAL,sell,83979.0,0.028,P,1742677872.306335,0.236,normal,-1.38310868,-18.75836974,0.59,83989.8683333333,0.00025,0.0,1031,maker,2025-03-22T14:11:12.467684
001F24BC000003A3,0000000000000001182F3C4ABC4CA04B,BTC-PERPETUAL,sell,83979.0,0.026,P,1742677872.5000563,0.21,normal,-1.2843152,-20.63268494,0.55,83989.8683333333,0.00025,0.0,1031,maker,2025-03-22T14:11:12.592589
001F24BC000003A6,0000000000000001182F3C4B45864A80,BTC-PERPETUAL,sell,84007.0,0.037,P,1742677874.802314,0.173,normal,-0.79167932,-21.97436426,0.78,84030.12,0.00025,0.0,1034,maker,2025-03-22T14:11:14.905396
001F24BC000003AC,0000000000000001182F3C4D9ACEB4D5,BTC-PERPETUAL,sell,84019.0,0.013,P,1742677884.8230581,0.16,normal,-0.1221576,-22.87652186,0.27,84040.081,0.00025,0.0,1040,maker,2025-03-22T14:11:24.926826
001F24BC00000425,0000000000000001182F3C9AB09D7DA0,BTC-PERPETUAL,buy,84071.0,0.015,P,1742678215.9014132,0.175,normal,-23.14652186,0.32,84061.5833333333,0.00025,0.0,1161,maker,2025-03-22T14:16:55.996327
001F24BC000004D3,0000000000000001182F3D05D16DDFB9,BTC-PERPETUAL,buy,84026.0,0.028,P,1742678676.013441,0.203,normal,-23.46652186,0.59,84018.955,0.00025,0.0,1335,maker,2025-03-22T14:24:36.110424
001F24BC000004D3,0000000000000001182F3D05D74D9808,BTC-PERPETUAL,buy,84026.0,0.01,P,1742678676.111989,0.213,normal,-24.05652186,0.21,84018.955,0.00025,0.0,1335,maker,2025-03-22T14:24:36.204385
001F24BC00000667,0000000000000001182F3DAF50CDA085,BTC-PERPETUAL,buy,84039.0,0.028,P,1742679403.9998963,0.241,normal,-24.26652186,0.59,84043.7048333333,0.00025,0.0,1739,maker,2025-03-22T14:36:44.098130
001F24BC00000667,0000000000000001182F3DAF570DCB4F,BTC-PERPETUAL,buy,84039.0,0.028,P,1742679404.104764,0.269,normal,-24.85652186,0.59,84043.7048333333,0.00025,0.0,1739,maker,2025-03-22T14:36:44.255397
001F24BC00000667,0000000000000001182F3DAF6F636BD3,BTC-PERPETUAL,buy,84039.0,0.005,P,1742679404.5130293,0.274,normal,-25.44652186,0.11,84031.1931666667,0.00025,0.0,1739,maker,2025-03-22T14:36:44.606960
001F24BC0000066A,0000000000000001182F3DB11BB350E8,BTC-PERPETUAL,buy,84020.0,0.028,P,1742679411.698914,0.302,normal,-25.55652186,0.59,84015.7383333333,0.00025,0.0,1742,maker,2025-03-22T14:36:51.813936
001F24BC0000066A,0000000000000001182F3DB121C07FD7,BTC-PERPETUAL,buy,84020.0,0.003,P,1742679411.8004413,0.305,normal,-26.14652186,0.06,84015.7383333333,0.00025,0.0,1742,maker,2025-03-22T14:36:51.898374
001F24BC000006A9,0000000000000001182F3DC9B83EE5D2,BTC-PERPETUAL,buy,84001.0,0.028,P,1742679517.4045222,0.333,normal,-26.20652186,0.59,84000.0981666667,0.00025,0.0,1805,maker,2025-03-22T14:38:37.498324
001F24BC000006A9,0000000000000001182F3DC9BE177953,BTC-PERPETUAL,buy,84001.0,0.028,P,1742679517.502602,0.361,normal,-26.79652186,0.59,84000.0981666667,0.00025,0.0,1805,maker,2025-03-22T14:38:37.595947
001F24BC000006A9,0000000000000001182F3DC9C4155C87,BTC-PERPETUAL,buy,84001.0,0.028,P,1742679517.603126,0.389,normal,-27.38652186,0.59,83996.9315,0.00025,0.0,1805,maker,2025-03-22T14:38:37.711514
001F24BC000006D9,0000000000000001182F3DDD5EDC6913,BTC-PERPETUAL,buy,83987.0,0.028,P,1742679601.804241,0.417,normal,-27.97652186,0.59,83977.0171666667,0.00025,0.0,1853,maker,2025-03-22T14:40:01.896970
001F24BC000006D9,0000000000000001182F3DDD64CA6FAC,BTC-PERPETUAL,buy,83987.0,0.021,P,1742679601.9037273,0.438,normal,-28.56652186,0.44,83977.0171666667,0.00025,0.0,1853,maker,2025-03-22T14:40:01.996443
001F24BC000008B0,0000000000000001182F3EFBFBE172C8,BTC-PERPETUAL,buy,84023.0,0.019,P,1742680832.799241,0.019,normal,-56.653,0.4,84018.9983333333,0.00025,0.0,2404,maker,2025-03-22T15:00:32.901281
001F24C500000010,0000000000000001182F3F1AE76EB4D4,BTC-PERPETUAL,buy,83996.0,0.01,P,1742680965.6001632,0.029,normal,-57.053,0.21,83994.665,0.00025,0.0,116,maker,2025-03-22T15:02:45.691557
001F24C500000031,0000000000000001182F3F2F1BE88CD5,BTC-PERPETUAL,sell,83994.0,0.059,P,1742681052.37991,-0.03,normal,-0.571,-57.834,1.24,84016.5835,0.00025,0.0,149,maker,2025-03-22T15:04:12.490311
001F24C500000036,0000000000000001182F3F32B355B943,BTC-PERPETUAL,buy,84011.0,0.022,P,1742681067.8053262,-0.008,normal,-0.374,-59.448,0.46,84014.4435,0.00025,0.0,154,maker,2025-03-22T15:04:27.907297
001F24C50000003E,0000000000000001182F3F37E46C3FFA,BTC-PERPETUAL,buy,83990.0,0.015,P,1742681090.103722,0.007,normal,0.032,-59.876,0.31,83991.5216666667,0.00025,0.0,162,maker,2025-03-22T15:04:50.196141
001F24C500000077,0000000000000001182F3F5A29FFDA3C,BTC-PERPETUAL,sell,84016.0,0.028,P,1742681237.299911,-0.021,normal,0.182,-60.004,0.59,84018.08,0.00025,0.0,219,maker,2025-03-22T15:07:17.413686
001F24C500000077,0000000000000001182F3F5A309B983D,BTC-PERPETUAL,sell,84016.0,0.003,P,1742681237.4107811,-0.024,normal,-60.594,0.06,84018.08,0.00025,0.0,219,maker,2025-03-22T15:07:17.506361
001F24C50000007A,0000000000000001182F3F5CADFADBE0,BTC-PERPETUAL,buy,84025.0,0.017,P,1742681248.1041112,-0.007,normal,-0.153,-60.807,0.36,84027.9916666667,0.00025,0.0,222,maker,2025-03-22T15:07:28.200874
001F24C50000010F,0000000000000001182F3FBA64AC8C4E,BTC-PERPETUAL,sell,84032.0,0.028,P,1742681650.601168,-0.035,normal,-61.167,0.59,84042.5116666667,0.00025,0.0,371,maker,2025-03-22T15:14:10.699166
001F24C50000010F,0000000000000001182F3FBA6ADDE2C5,BTC-PERPETUAL,sell,84032.0,0.028,P,1742681650.705065,-0.063,normal,-61.757,0.59,84042.5116666667,0.00025,0.0,371,maker,2025-03-22T15:14:10.799688
001F24C50000010F,0000000000000001182F3FBA769CBA8C,BTC-PERPETUAL,sell,84032.0,0.004,P,1742681650.902121,-0.067,normal,-62.347,0.08,84042.5116666667,0.00025,0.0,371,maker,2025-03-22T15:14:10.994100
001F24C500000208,0000000000000001182F4055F6C2BCAF,BTC-PERPETUAL,buy,84052.0,0.064,P,1742682318.772027,-0.003,normal,-1.38698507,-63.81398507,1.34,84019.2516666667,0.00025,0.0,620,maker,2025-03-22T15:25:18.879771
001F24C500000268,0000000000000001182F4090BCD4A3F4,BTC-PERPETUAL,buy,84014.0,0.028,P,1742682571.2031922,0.025,normal,0.04898507,-65.105,0.59,84008.6033333333,0.00025,0.0,716,maker,2025-03-22T15:29:31.301741
001F24C500000268,0000000000000001182F4090C321D34E,BTC-PERPETUAL,buy,84014.0,0.028,P,1742682571.308914,0.053,normal,-65.695,0.59,84008.6033333333,0.00025,0.0,716,maker,2025-03-22T15:29:31.410779
001F24C50000026A,0000000000000001182F409139E1EC8B,BTC-PERPETUAL,buy,84007.0,0.028,P,1742682573.301214,0.081,normal,-66.285,0.59,84007.6866666667,0.00025,0.0,718,maker,2025-03-22T15:29:33.396404
